Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2024-04-23,397.26876128202184,401.1604915950337,396.10911790196513,400.5413513183594,15734500,0.0,0.0,MSFT
2024-04-24,402.4969925599919,405.3568121940371,399.7649358292137,402.005615234375,15065300,0.0,0.0,MSFT
2024-04-25,387.2348667133991,392.9938253486681,381.3383380037112,392.1584777832031,40586500,0.0,0.0,MSFT
2024-04-26,405.06211059014583,405.8777839816366,398.7626479226128,399.31298828125,29694700,0.0,0.0,MSFT
2024-04-29,398.2613746922827,399.31292950505053,392.30588312333157,395.3131103515625,19582100,0.0,0.0,MSFT
2024-04-30,394.5662389705951,395.2246979226767,382.45872189410846,382.6159362792969,28781400,0.0,0.0,MSFT
2024-05-01,385.8393454420747,394.7922572147303,383.57902141142335,388.1291809082031,23562500,0.0,0.0,MSFT
2024-05-02,390.80226783236736,393.0331103770738,387.84416635932274,390.9791564941406,17709400,0.0,0.0,MSFT
2024-05-03,395.34253307709054,400.1285433474104,394.92976293452625,399.6470031738281,17446700,0.0,0.0,MSFT
2024-05-06,401.71081997342634,406.79164496723695,399.3620218492585,406.40838623046875,16996600,0.0,0.0,MSFT
2024-05-07,407.5090851826696,407.5189223273103,402.0351340682459,402.28082275390625,20018200,0.0,0.0,MSFT
2024-05-08,401.13105042212936,405.1210326153664,399.6962067828019,403.4601745605469,11792300,0.0,0.0,MSFT
2024-05-09,403.48965172941627,405.60256858412407,402.04500095122404,405.20947265625,14689700,0.0,0.0,MSFT
2024-05-10,405.8188216837884,408.2167461033718,404.6984666719322,407.5877685546875,13402300,0.0,0.0,MSFT
2024-05-13,410.8012920746048,411.13542506578466,403.73528354862395,406.58526611328125,15440200,0.0,0.0,MSFT
2024-05-14,404.9145973369448,410.29026696650755,404.4527014093116,409.3763122558594,15109300,0.0,0.0,MSFT
2024-05-15,411.4340293579302,417.25259039103736,410.81377223604346,416.53387451171875,22239500,0.75,0.0,MSFT
2024-05-16,415.2736305334928,418.8376448328751,413.8460838814957,414.4761657714844,17530100,0.0,0.0,MSFT
2024-05-17,416.0021869426872,416.3763121358098,411.5619590644,413.7082214355469,15352200,0.0,0.0,MSFT
2024-05-20,413.7082803966284,420.1667782061981,413.49168315107727,418.7589111328125,16272100,0.0,0.0,MSFT
2024-05-21,420.22581467067795,426.27082729608003,418.2764696581723,422.4016418457031,21453300,0.0,0.0,MSFT
2024-05-22,423.43539455106486,425.71950537683756,420.5212017999642,423.8587341308594,18073700,0.0,0.0,MSFT
2024-05-23,426.2708180980622,426.89107515061806,418.83764844643395,420.3931884765625,17211700,0.0,0.0,MSFT
2024-05-24,420.58022514023406,424.39034103334086,417.84324041258554,423.5042724609375,11855300,0.0,0.0,MSFT
2024-05-28,422.9825388810405,424.15412896604386,419.999421868943,423.661865234375,15718000,0.0,0.0,MSFT
2024-05-29,419.1034664398289,424.27223522977,419.1034664398289,422.5296325683594,15517100,0.0,0.0,MSFT
2024-05-30,417.73500282997145,417.73500282997145,407.8306586642601,408.2540283203125,28394500,0.0,0.0,MSFT
2024-05-31,410.3017776619535,410.3017776619535,398.2511723788605,408.70684814453125,47995300,0.0,0.0,MSFT
2024-06-03,409.10064418608687,409.98671278257075,402.59293289369214,407.1217346191406,17484700,0.0,0.0,MSFT
2024-06-04,406.04859979558495,409.9965640062738,403.34114963612075,409.6322937011719,14348900,0.0,0.0,MSFT
2024-06-05,411.3454112041521,417.5183874951578,409.8587651411263,417.4494934082031,16988000,0.0,0.0,MSFT
2024-06-06,417.44944957036887,418.7293231019465,414.0724979392672,417.9515380859375,14861300,0.0,0.0,MSFT
2024-06-07,419.60560716420275,419.68435613947076,416.4551073364084,417.2919616699219,13621700,0.0,0.0,MSFT
2024-06-10,418.12879037210877,421.45646767892094,417.33132559781046,421.2497253417969,13982900,0.0,0.0,MSFT
2024-06-11,418.89671156901073,426.1231387794062,418.67025946007556,425.98529052734375,14551100,0.0,0.0,MSFT
2024-06-12,428.58450914389596,436.5394779500611,426.5465300525426,434.2356872558594,22366200,0.0,0.0,MSFT
2024-06-13,434.02890334988575,436.5296113185569,432.57179200487434,434.7475891113281,15960600,0.0,0.0,MSFT
2024-06-14,431.49871960713546,436.28353897065966,429.96285908190436,435.72235107421875,13582000,0.0,0.0,MSFT
2024-06-17,435.7420189694067,443.96282953462116,433.9009573670922,441.4325866699219,20790000,0.0,0.0,MSFT
2024-06-18,442.75181252074634,443.1751821409538,438.00641324566425,439.4339599609375,17112500,0.0,0.0,MSFT
2024-06-20,439.3945559147101,439.6210080275433,434.4423844149745,438.8038635253906,19877400,0.0,0.0,MSFT
2024-06-21,440.45787995794916,443.6083496603445,439.60134591371855,442.82073974609375,34187100,0.0,0.0,MSFT
2024-06-24,442.8404263927747,445.74479433203504,439.5028940256874,440.743408203125,15913700,0.0,0.0,MSFT
2024-06-25,441.31435950308355,444.4353242448053,439.837568562192,443.97259521484375,16413400,0.0,0.0,MSFT
2024-06-26,442.05279974277113,446.5816317625772,441.25533495755695,445.1639099121094,16507000,0.0,0.0,MSFT
2024-06-27,445.1835541624589,449.11183858084996,444.7798943577927,445.84320068359375,14806300,0.0,0.0,MSFT
2024-06-28,446.059848949654,448.3341049043701,439.50289267468526,440.0345458984375,28362300,0.0,0.0,MSFT
2024-07-01,441.71809469633655,450.2933204774516,438.76451231040363,449.6632385253906,17662800,0.0,0.0,MSFT
2024-07-02,446.1877931726741,452.478907120072,446.099159273985,452.1737060546875,13979800,0.0,0.0,MSFT
2024-07-03,451.1005881786126,453.88678735468443,450.79538710423196,453.6406555175781,9932800,0.0,0.0,MSFT
2024-07-05,452.4986178155469,461.10340760685847,451.8685359116121,460.32562255859375,16000300,0.0,0.0,MSFT
2024-07-08,459.33123257528905,460.46346308739743,457.2735739768986,459.0260314941406,12962300,0.0,0.0,MSFT
2024-07-09,459.77431483044427,460.09919566591896,450.9135678636905,452.42974853515625,17207200,0.0,0.0,MSFT
2024-07-10,454.0837171765978,459.24263100795065,451.76021694759896,459.035888671875,18196100,0.0,0.0,MSFT
2024-07-11,455.81652839633193,457.58866578342753,444.5633568384772,447.6646423339844,23111200,0.0,0.0,MSFT
2024-07-12,447.3003093014831,449.29889867197954,443.67725577045155,446.5323791503906,16324300,0.0,0.0,MSFT
2024-07-15,446.28627396172595,450.185024234339,444.44521246679955,446.9360656738281,14429400,0.0,0.0,MSFT
2024-07-16,447.19201839056086,447.27076735934133,439.7489939570935,442.5647277832031,17175700,0.0,0.0,MSFT
2024-07-17,435.74198947896895,437.9670310742686,432.38474735385836,436.6575927734375,21778000,0.0,0.0,MSFT
2024-07-18,437.46494130393756,437.7701424222079,427.67873564964367,433.5563659667969,20794800,0.0,0.0,MSFT
2024-07-19,426.39883667006126,434.3144456334854,425.31585048613374,430.3467712402344,20940400,0.0,0.0,MSFT
2024-07-22,434.95434740544323,437.72086686190295,432.1189038234256,436.0865478515625,15808800,0.0,0.0,MSFT
2024-07-23,437.0317583747776,441.45230735280467,436.2441483800791,437.9670715332031,13107100,0.0,0.0,MSFT
2024-07-24,433.6351347306288,434.6491968195245,420.9740958851319,422.2638244628906,26805800,0.0,0.0,MSFT
2024-07-25,422.1653800411885,423.1499075413269,411.0500861973103,411.9263000488281,29943800,0.0,0.0,MSFT
2024-07-26,411.72938578526725,422.28352110182095,410.8137524352177,418.6899719238281,23583800,0.0,0.0,MSFT
2024-07-29,424.90237586444067,425.46356376438075,418.1288517330453,420.12744140625,15125800,0.0,0.0,MSFT
2024-07-30,421.1020314288797,422.41143955979663,410.9023126509883,416.3763122558594,32687600,0.0,0.0,MSFT
2024-07-31,413.99380325758636,415.25399722383173,405.83206207673004,411.8770751953125,42891400,0.0,0.0,MSFT
2024-08-01,414.2792724511176,420.84605305704525,406.69839983005807,410.65618896484375,30296400,0.0,0.0,MSFT
2024-08-02,406.10769576372263,408.5788691410044,398.08380349930894,402.1695861816406,29437900,0.0,0.0,MSFT
2024-08-05,383.1485258419234,394.8348607957488,379.61404618021845,389.0359802246094,40709200,0.0,0.0,MSFT
2024-08-06,393.81095153508136,399.39323499306323,392.3341604668248,393.4269714355469,24946500,0.0,0.0,MSFT
2024-08-07,402.31727423535324,403.73496598996115,391.3200904199489,392.2652282714844,20650900,0.0,0.0,MSFT
2024-08-08,396.21324922868644,399.58031645092876,393.75193048039444,396.4593811035156,20203000,0.0,0.0,MSFT
2024-08-09,397.7786234799922,401.736413003281,396.0360207139592,399.7378234863281,19276700,0.0,0.0,MSFT
2024-08-12,400.76172633567404,402.43543495594565,397.98535182009545,400.5155944824219,16762900,0.0,0.0,MSFT
2024-08-13,403.2525929980432,408.52967573215994,403.23291326546496,407.6042175292969,19414300,0.0,0.0,MSFT
2024-08-14,408.38197108714223,411.2568044389076,406.0683556338293,410.41009521484375,18267000,0.0,0.0,MSFT
2024-08-15,414.0495026891561,415.3415556987604,411.9388323916096,415.2626647949219,20752100,0.75,0.0,MSFT
2024-08-16,414.8385596674218,415.56841339671666,411.5837455377081,412.73773193359375,22775600,0.0,0.0,MSFT
2024-08-19,413.2210864735919,415.9728775412764,410.75533141999813,415.7558898925781,15234000,0.0,0.0,MSFT
2024-08-20,415.9235063802004,420.0264956299884,415.864330676567,418.98101806640625,16387600,0.0,0.0,MSFT
2024-08-21,418.27084180958275,420.5590691422348,415.9431840777597,418.3300476074219,16067300,0.0,0.0,MSFT
2024-08-22,418.54707521874735,420.94381179948715,408.9306313403218,409.8577575683594,19361900,0.0,0.0,MSFT
2024-08-23,411.2681797994915,413.51694694228206,406.4451490290269,411.0807800292969,18493800,0.0,0.0,MSFT
2024-08-26,410.6665125068156,411.5640508373135,405.7054152115458,407.8259582519531,13152800,0.0,0.0,MSFT
2024-08-27,407.2045559563185,408.68400868994763,404.63032264758425,408.171142578125,13492900,0.0,0.0,MSFT
2024-08-28,409.1969570716752,409.3153084895278,401.7306441001557,404.9755859375,14882700,0.0,0.0,MSFT
2024-08-29,409.2561363555491,416.26872882049446,404.975589475056,407.4610595703125,17045200,0.0,0.0,MSFT
2024-08-30,409.90708149754283,411.7711764633265,406.4846126518204,411.4259948730469,24308300,0.0,0.0,MSFT
2024-09-03,412.18542969380115,414.1284456363182,401.45446023053216,403.8314514160156,20313600,0.0,0.0,MSFT
2024-09-04,400.3498254636215,405.6068015782242,398.830912042889,403.2988586425781,15135800,0.0,0.0,MSFT
2024-09-05,402.0363656944642,407.44131080829675,400.56678553175374,402.79583740234375,14195500,0.0,0.0,MSFT
2024-09-06,403.4566777506577,405.0248942566708,395.30981392110493,396.197509765625,19609500,0.0,0.0,MSFT
2024-09-09,401.6616132591262,403.0523026786457,396.64133973593033,400.1624450683594,15295100,0.0,0.0,MSFT
2024-09-10,402.6084639940855,410.627073483588,402.11531302402886,408.5262756347656,19594300,0.0,0.0,MSFT
2024-09-11,409.80842324527,418.1821164133012,403.9695029843538,417.2451477050781,19266900,0.0,0.0,MSFT
2024-09-12,417.51142276722317,421.5158057652536,414.00019068126096,421.15087890625,17395700,0.0,0.0,MSFT
2024-09-13,419.9969049719398,425.914716092092,419.63197810212404,424.69171142578125,15874600,0.0,0.0,MSFT
2024-09-16,424.70160374609685,427.5914610863902,422.3542004104568,425.43145751953125,13834700,0.0,0.0,MSFT
2024-09-17,434.1997314507894,435.79753584231287,426.34874601904636,429.1893005371094,18874200,0.0,0.0,MSFT
2024-09-18,429.04136013434226,430.05724996700025,424.5142376703877,424.90875244140625,18898000,0.0,0.0,MSFT
2024-09-19,435.1860014052933,435.452292084435,430.91529729082623,432.6807861328125,21706600,0.0,0.0,MSFT
2024-09-20,431.2309485866615,433.22326773049826,428.2720426762547,429.3076477050781,55167100,0.0,0.0,MSFT
2024-09-23,428.33115788248597,430.481288649773,424.4944594123769,427.57171630859375,15128900,0.0,0.0,MSFT
2024-09-24,427.06875254523504,427.4139642542688,420.2632749795507,423.2912292480469,17015800,0.0,0.0,MSFT
2024-09-25,423.94212038705155,427.18706197372046,422.6994004960537,426.1908874511719,13396400,0.0,0.0,MSFT
2024-09-26,429.1301061037402,429.3372210826113,423.251754987828,425.4018859863281,14492000,0.0,0.0,MSFT
2024-09-27,425.6089779793521,425.93447445668835,421.6144673905514,422.15692138671875,14896100,0.0,0.0,MSFT
2024-09-30,422.3443332995087,424.52408219664926,419.54323948144145,424.40570068359375,16807300,0.0,0.0,MSFT
2024-10-01,422.58108089859957,422.61066875300435,413.07311568923785,414.9273681640625,19092900,0.0,0.0,MSFT
2024-10-02,416.79143435299875,417.02816727140424,411.00184714518315,411.4161071777344,16582300,0.0,0.0,MSFT
2024-10-03,411.90926344701154,413.8029462214933,408.61501874387466,410.8341979980469,13686400,0.0,0.0,MSFT
2024-10-04,412.5109097932594,414.00023534021534,409.28571331626097,410.36077880859375,19169700,0.0,0.0,MSFT
2024-10-07,410.30158600641573,411.3963666559109,403.3974727803463,403.9300842285156,20919800,0.0,0.0,MSFT
2024-10-08,405.27145839926953,409.966265233936,402.57887338489604,409.0292663574219,19229300,0.0,0.0,MSFT
2024-10-09,410.16348810998284,414.6215919010832,408.62485957486433,411.7415771484375,14974300,0.0,0.0,MSFT
2024-10-10,409.5421995598772,411.63315503124784,407.49067449772366,410.1438293457031,13848400,0.0,0.0,MSFT
2024-10-11,410.4397214022164,411.4161507329335,407.58929422530787,410.61724853515625,14144900,0.0,0.0,MSFT
2024-10-14,412.0473312101826,418.2314633461143,411.80075573680847,413.3985900878906,16653100,0.0,0.0,MSFT
2024-10-15,416.3969398711013,416.69284850861214,409.57174739931537,413.0040588378906,18900200,0.0,0.0,MSFT
2024-10-16,409.4830140710585,410.6566857580044,404.8572552888869,410.41998291015625,15508900,0.0,0.0,MSFT
2024-10-17,416.57447660649984,416.7125733271007,409.89722324961605,411.0117492675781,14820000,0.0,0.0,MSFT
2024-10-18,411.4260201751563,413.90161766396704,410.5580696214905,412.4320373535156,17145300,0.0,0.0,MSFT
2024-10-21,410.41998166329415,413.22107571933117,408.08245074925037,413.0435485839844,14206100,0.0,0.0,MSFT
2024-10-22,412.75746835174544,424.68185459098345,412.31365056093216,421.6539306640625,25482200,0.0,0.0,MSFT
2024-10-23,424.95801224079617,425.1749998576998,416.7421308498749,418.7837829589844,19654400,0.0,0.0,MSFT
2024-10-24,419.5038054447286,420.1449258075998,416.61394788419994,418.91204833984375,13581600,0.0,0.0,MSFT
2024-10-25,420.914242666979,426.5953216047658,420.72684288279277,422.2851867675781,16899100,0.0,0.0,MSFT
2024-10-28,425.74710969864265,426.02327304477956,420.46051551603273,420.7465515136719,14882400,0.0,0.0,MSFT
2024-10-29,422.13726756090693,427.2364622843578,419.967391061662,426.0331726074219,17644100,0.0,0.0,MSFT
2024-10-30,431.44794042425275,432.4934181148105,426.1810914644013,426.6051940917969,29749100,0.0,0.0,MSFT
2024-10-31,409.6703738017444,410.4594334413064,400.73448031809437,400.7838134765625,53971000,0.0,0.0,MSFT
2024-11-01,403.40736208449033,409.80845197934053,401.9180365381017,404.74871826171875,24230400,0.0,0.0,MSFT
2024-11-04,404.18650910637746,404.7980415718176,400.01447130701087,402.8648681640625,19672300,0.0,0.0,MSFT
2024-11-05,402.7761220934701,409.21667261639857,402.49008610038965,405.82379150390625,17626000,0.0,0.0,MSFT
2024-11-06,406.77066424480597,414.69066771455005,404.8966664565658,414.4243469238281,26681800,0.0,0.0,MSFT
2024-11-07,415.5092398399127,421.0029483375747,414.12842327754487,419.6023864746094,19901800,0.0,0.0,MSFT
2024-11-08,419.4939322441371,420.65776126477715,416.0024150826717,416.75201416015625,16891400,0.0,0.0,MSFT
2024-11-11,416.7322586188732,418.9908983471605,410.3015812107333,412.2840576171875,24503300,0.0,0.0,MSFT
2024-11-12,412.5207686609151,418.6259798148705,411.485163708279,417.23529052734375,19401200,0.0,0.0,MSFT
2024-11-13,415.86431721659767,423.4489505825368,412.4812790708163,419.37554931640625,21502200,0.0,0.0,MSFT
2024-11-14,419.17832483529844,422.30491523139983,414.24681513135374,421.0424499511719,30246900,0.0,0.0,MSFT
2024-11-15,414.0693210931382,417.0084818478404,407.9739818358906,409.3153381347656,28247600,0.0,0.0,MSFT
2024-11-18,409.18708769998454,412.6687324009395,406.4550421174999,410.0649108886719,24727000,0.0,0.0,MSFT
2024-11-19,407.4511317111748,412.2149863727036,405.9125032750338,412.0670471191406,18133500,0.0,0.0,MSFT
2024-11-20,411.1596854793811,411.57394553855335,404.9558378403451,409.798583984375,19191700,0.0,0.0,MSFT
2024-11-21,414.5818472703372,414.85856338751086,405.47983232208855,408.0295715332031,20780200,0.83,0.0,MSFT
2024-11-22,406.547145598137,412.50644943843054,406.2407824115055,412.11114501953125,24814600,0.0,0.0,MSFT
2024-11-25,413.4749606494442,416.14328803070504,409.9863472135053,413.8801574707031,27691100,0.0,0.0,MSFT
2024-11-26,414.6707766023476,424.0099980685231,413.93946191933657,422.9722900390625,23458900,0.0,0.0,MSFT
2024-11-27,420.12608556589345,422.22125646736464,417.07231569319254,418.03094482421875,18332400,0.0,0.0,MSFT
2024-11-29,415.1649061905191,419.89875718802,412.9017454606376,418.4953918457031,16271900,0.0,0.0,MSFT
2024-12-02,416.62759418862754,427.92358362660957,416.37063273208213,425.9272766113281,20207200,0.0,0.0,MSFT
2024-12-03,424.8006430250728,427.3998142862311,422.72525694948587,426.14471435546875,18302000,0.0,0.0,MSFT
2024-12-04,427.95320145991604,434.5153692878957,427.5578970490266,432.291748046875,26009400,0.0,0.0,MSFT
2024-12-05,432.7859365018672,439.4469085884485,431.0564531129943,437.4308166503906,21697800,0.0,0.0,MSFT
2024-12-06,437.1145294101148,440.8699968788184,436.5907442566123,438.3696594238281,18821000,0.0,0.0,MSFT
2024-12-09,437.41103647885797,443.0738395996816,435.33565050126293,440.7909240722656,19144400,0.0,0.0,MSFT
2024-12-10,439.1800467406791,444.34871163189086,436.42274787532307,438.1324462890625,18469500,0.0,0.0,MSFT
2024-12-11,438.8440482605507,445.07020661100427,438.8440482605507,443.72613525390625,19200200,0.0,0.0,MSFT
2024-12-12,443.8446923743848,450.81205740820604,443.8446923743848,444.2894287109375,20834800,0.0,0.0,MSFT
2024-12-13,443.1825720342727,446.13750815775296,440.3560864798084,442.0262756347656,20177800,0.0,0.0,MSFT
2024-12-16,442.02629379074256,446.87873364714176,440.0596337652838,446.295654296875,23598800,0.0,0.0,MSFT
2024-12-17,445.72242348242105,449.95224407864544,444.2993034538041,449.1319580078125,22733500,0.0,0.0,MSFT
2024-12-18,446.0287948744165,447.34318887069384,431.89642797238076,432.2621154785156,24444500,0.0,0.0,MSFT
2024-12-19,436.44246396362297,437.9841721873849,431.2046129674818,431.9062805175781,22963700,0.0,0.0,MSFT
2024-12-20,428.0322193687478,438.5375984543802,423.6047620308359,431.4813232421875,64263700,0.0,0.0,MSFT
2024-12-23,431.61970806424813,432.51904296318025,427.7555447705133,430.1471862792969,19152500,0.0,0.0,MSFT
2024-12-24,429.55422661934296,434.44620567192754,429.0996280307953,434.1793518066406,7164500,0.0,0.0,MSFT
2024-12-26,433.9322618472237,435.7704710980457,431.51100346947777,432.9736328125,8194200,0.0,0.0,MSFT
2024-12-27,429.5048044431988,430.1175308072659,421.35152651661633,425.4825134277344,18117700,0.0,0.0,MSFT
2024-12-30,421.0649558192297,422.5374777077036,416.9537232035626,419.849365234375,13158700,0.0,0.0,MSFT
2024-12-31,421.1044562623139,421.727075036825,415.72823181420273,416.5583801269531,13246500,0.0,0.0,MSFT
2025-01-02,420.54113855935236,421.0748161119684,409.98635677531166,413.672607421875,16896500,0.0,0.0,MSFT
2025-01-03,416.1432822085411,419.05870873446685,414.62135874681445,418.3866882324219,16662900,0.0,0.0,MSFT
2025-01-06,422.98218924692804,429.2281017096726,420.4917442238413,422.8339538574219,20573600,0.0,0.0,MSFT
2025-01-07,423.9704579117962,425.6011074871905,415.8665816173968,417.4181823730469,18139100,0.0,0.0,MSFT
2025-01-08,418.4954097350683,421.9642686702226,416.5979364179098,419.58251953125,15054600,0.0,0.0,MSFT
2025-01-10,419.651700779007,419.73074959963856,410.15435142162687,414.0382995605469,20201100,0.0,0.0,MSFT
2025-01-13,410.3717691669062,413.5935589908242,407.456372689251,412.2989196777344,17604800,0.0,0.0,MSFT
2025-01-14,412.9116481684101,414.8190138642203,405.90477401390683,410.7967529296875,16935900,0.0,0.0,MSFT
2025-01-15,414.2161660512409,423.1304056035061,413.3662329233126,421.3119812011719,19637800,0.0,0.0,MSFT
2025-01-16,423.6739565648765,424.45467293276505,419.4144891834001,419.60223388671875,15300000,0.0,0.0,MSFT
2025-01-17,429.0007970548674,429.386239236107,423.1502190446997,424.0001220703125,26197500,0.0,0.0,MSFT
2025-01-21,425.1564304696716,425.84820570918225,420.61035394801814,423.4763488769531,26085700,0.0,0.0,MSFT
2025-01-22,432.430120920086,442.0262741390286,430.888412499157,440.9688415527344,27803800,0.0,0.0,MSFT
2025-01-23,436.81806704057095,441.5123788470024,436.3239289556834,441.47283935546875,18389300,0.0,0.0,MSFT
2025-01-24,439.94102216929423,441.4135440071518,436.225094129831,438.8539123535156,15549500,0.0,0.0,MSFT
