Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2021-10-26,3058.168446861595,3088.3606950850103,3041.103263083143,3047.75439453125,3878763,0.0,0.0,TCS.NS
2021-10-27,3048.104052073259,3072.8266875803133,3048.104052073259,3054.01123046875,2510813,0.0,0.0,TCS.NS
2021-10-28,3078.7338948809274,3078.7338948809274,2988.594727407154,2994.414306640625,2424942,0.0,0.0,TCS.NS
2021-10-29,2975.5113942015646,3028.8509837909737,2963.171869596629,2973.49853515625,3960501,0.0,0.0,TCS.NS
2021-11-01,3008.6786457031258,3051.6041788190378,2986.800210236973,3042.32763671875,2020718,0.0,0.0,TCS.NS
2021-11-02,3057.7306878435525,3074.883469780658,3036.508601644295,3049.154296875,3087414,0.0,0.0,TCS.NS
2021-11-03,3066.6565801646902,3080.396195266675,3033.2701722298416,3056.19873046875,1537639,0.0,0.0,TCS.NS
2021-11-04,3074.314403715549,3074.576987711035,3067.35710294661,3070.55126953125,328991,0.0,0.0,TCS.NS
2021-11-08,3104.9876648258514,3104.9876648258514,3046.5284405808984,3065.3876953125,2526082,0.0,0.0,TCS.NS
2021-11-09,3069.982097096755,3093.6108076502364,3059.4804479618747,3067.96923828125,1782692,0.0,0.0,TCS.NS
2021-11-10,3061.2312855944983,3080.2217285399574,3045.653793782673,3049.241943359375,1516489,0.0,0.0,TCS.NS
2021-11-11,3045.4786999165085,3071.776626249125,3006.972647388828,3052.65478515625,1284514,0.0,0.0,TCS.NS
2021-11-12,3068.2322579412257,3092.867294572426,3050.4669229006568,3085.77880859375,1747259,0.0,0.0,TCS.NS
2021-11-15,3087.4851985153273,3123.8910051396083,3087.4851985153273,3109.626220703125,1809157,0.0,0.0,TCS.NS
2021-11-16,3123.365684964674,3129.0978782245816,3099.7369728621115,3112.3388671875,2013204,0.0,0.0,TCS.NS
2021-11-17,3107.2635922507475,3117.9840276583277,3068.58234009972,3082.14697265625,1632914,0.0,0.0,TCS.NS
