Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2021-09-02,150.20979354918074,151.0395800272227,148.77476016459727,149.99502563476562,71115500,0.0,0.0,AAPL
2021-09-03,150.10241459437898,150.95172951907767,149.44835406806936,150.62957763671875,57808700,0.0,0.0,AAPL
2021-09-07,151.28363626481305,153.51915609845358,150.71743128739138,152.9627227783203,82278300,0.0,0.0,AAPL
2021-09-08,153.24583117728486,153.30440154284446,150.31719373274197,151.42031860351562,74420200,0.0,0.0,AAPL
2021-09-09,151.79126431107525,152.39651120399355,150.28788894400816,150.40504455566406,57305700,0.0,0.0,AAPL
2021-09-10,151.3129047338198,151.78148246152148,145.16276433644302,145.4263458251953,140893200,0.0,0.0,AAPL
2021-09-13,147.04686479158386,147.81806596111582,145.21158088499752,145.9925537109375,102404300,0.0,0.0,AAPL
2021-09-14,146.7735217186003,147.4763957492906,143.4153491043727,144.5965576171875,109296300,0.0,0.0,AAPL
2021-09-15,145.02607290209997,145.8851443505808,142.88816593560387,145.48489379882812,83281300,0.0,0.0,AAPL
2021-09-16,144.90897545621797,145.42636685232276,143.71799510025087,145.25064086914062,68034100,0.0,0.0,AAPL
2021-09-17,145.27986467890568,145.27986467890568,142.2926436995613,142.58551025390625,129868800,0.0,0.0,AAPL
2021-09-20,140.37932278347847,141.39457695669392,137.90950701335717,139.53977966308594,123478900,0.0,0.0,AAPL
2021-09-21,140.50621829477157,141.1602935933769,139.38358019514303,140.0181121826172,75834000,0.0,0.0,AAPL
2021-09-22,141.01389352952881,142.94679012081193,140.28173414994058,142.38059997558594,76404300,0.0,0.0,AAPL
2021-09-23,143.16153904107028,143.581318108749,142.1755699033987,143.33726501464844,64838200,0.0,0.0,AAPL
2021-09-24,142.19510285111807,143.96204492535793,142.09747565204063,143.4251251220703,53477900,0.0,0.0,AAPL
2021-09-27,142.00962976919416,142.48797924389808,140.39888514559524,141.91200256347656,74150700,0.0,0.0,AAPL
2021-09-28,139.84245357149845,141.3067724570639,138.31956431384194,138.53433227539062,108972300,0.0,0.0,AAPL
2021-09-29,139.08096654322168,141.0138627120859,138.6514307510702,139.43240356445312,74602000,0.0,0.0,AAPL
2021-09-30,140.24265523549735,140.94552924628812,137.91926531672686,138.134033203125,89056700,0.0,0.0,AAPL
2021-10-01,138.52452409983053,139.5202648503588,135.80089824481317,139.25668334960938,94639600,0.0,0.0,AAPL
2021-10-04,138.38788760314102,138.82719517325862,134.98091529074117,135.83021545410156,98322000,0.0,0.0,AAPL
2021-10-05,136.17189733013998,138.85648190904183,136.044984928838,137.75335693359375,80861100,0.0,0.0,AAPL
2021-10-06,136.15231569207103,138.76855721821823,135.0784763218966,138.62213134765625,83221100,0.0,0.0,AAPL
2021-10-07,139.65696027730579,140.7893703718494,139.32505159657362,139.88148498535156,61732700,0.0,0.0,AAPL
2021-10-08,140.60387247260306,140.75029837603776,139.16883903566588,139.50074768066406,58773200,0.0,0.0,AAPL
2021-10-11,138.88575464341304,141.3653278052875,138.43669034540312,139.41290283203125,64452200,0.0,0.0,AAPL
2021-10-12,139.82290063970592,139.84242905892054,137.68499305819657,138.14381408691406,73035900,0.0,0.0,AAPL
2021-10-13,137.88022678873125,138.0364094315763,135.88874541033104,137.55807495117188,78762700,0.0,0.0,AAPL
2021-10-14,138.72955687137625,140.45745714105692,138.14382342191217,140.34030151367188,69907100,0.0,0.0,AAPL
2021-10-15,140.35003767716657,141.453147377337,140.09621296187518,141.3945770263672,67940300,0.0,0.0,AAPL
2021-10-18,140.03768477656104,143.34704466516118,139.75458969636082,143.06394958496094,85589200,0.0,0.0,AAPL
2021-10-19,143.51295730034732,145.62157933226285,143.06390800766076,145.22132873535156,76378900,0.0,0.0,AAPL
2021-10-20,145.16278083703227,146.18780683574556,144.59657585778285,145.70945739746094,58418800,0.0,0.0,AAPL
2021-10-21,145.27016433537898,146.0804224119474,144.35252229936606,145.92422485351562,61421000,0.0,0.0,AAPL
2021-10-22,146.12925819899365,146.60759281256946,145.10423204789777,145.15304565429688,58883400,0.0,0.0,AAPL
2021-10-25,145.14325947301697,145.8168484447923,144.1084766625064,145.10421752929688,50720600,0.0,0.0,AAPL
2021-10-26,145.77779264971988,147.2518679421637,145.46539754636262,145.76803588867188,60893400,0.0,0.0,AAPL
2021-10-27,145.80706700277705,146.16826078037482,144.95776708428832,145.3092041015625,56094900,0.0,0.0,AAPL
2021-10-28,146.25616571377768,149.5264686918417,146.1585385042387,148.9407501220703,100077900,0.0,0.0,AAPL
2021-10-29,143.71794331685177,146.37324136071436,142.9272139169909,146.236572265625,124953200,0.0,0.0,AAPL
2021-11-01,145.44588063726485,146.1389830509936,144.28418557941234,145.41659545898438,74588300,0.0,0.0,AAPL
2021-11-02,145.12372094423125,147.96450225059075,145.11394928812004,146.4513702392578,69122000,0.0,0.0,AAPL
2021-11-03,146.8125588879088,148.35497602206758,146.25612565424197,147.8863983154297,54511500,0.0,0.0,AAPL
2021-11-04,147.97429607005193,148.8040677773685,147.056653914814,147.36904907226562,60394600,0.0,0.0,AAPL
2021-11-05,148.49327073720926,148.7963357946924,146.7041933888627,147.89691162109375,65463900,0.22,0.0,AAPL
2021-11-08,148.02403856122066,148.18046407919945,146.80199217243356,147.0757293701172,55020900,0.0,0.0,AAPL
2021-11-09,146.8410949734435,148.0435844748696,146.70422637098488,147.4374542236328,56787900,0.0,0.0,AAPL
2021-11-10,146.6651351263565,146.77267581374304,144.54366421842147,144.61209106445312,65187100,0.0,0.0,AAPL
2021-11-11,145.62882237351127,146.0882980655143,144.37743321812488,144.5631866455078,41000000,0.0,0.0,AAPL
2021-11-12,145.11064651980587,147.03659252052734,144.18189439318962,146.63577270507812,63804000,0.0,0.0,AAPL
2021-11-15,147.00728981052836,148.483531417499,146.08830852560698,146.64556884765625,59222800,0.0,0.0,AAPL
2021-11-16,146.58689139053743,148.1022316953491,146.00030323462437,147.62318420410156,59256200,0.0,0.0,AAPL
2021-11-17,147.6232038564801,151.53375230300938,147.61343285568483,150.05752563476562,88807000,0.0,0.0,AAPL
2021-11-18,150.27259510761894,155.12166644396783,149.62735108476016,154.3395538330078,137827700,0.0,0.0,AAPL
2021-11-19,154.12445397592487,157.41910052968012,153.02950540265965,156.95960998535156,117305600,0.0,0.0,AAPL
2021-11-22,158.06434223873075,161.9944471367291,157.39955624235793,157.4191131591797,117467900,0.0,0.0,AAPL
2021-11-23,157.51689191338718,158.18169292863084,155.502961782972,157.8004150390625,96041900,0.0,0.0,AAPL
2021-11-24,157.1551520319611,158.5140669022848,156.0699743356913,158.31854248046875,69463600,0.0,0.0,AAPL
2021-11-26,156.00157185337474,156.8618824271744,152.8633499442556,153.30328369140625,76959800,0.0,0.0,AAPL
2021-11-29,155.80598568259293,157.5852919747901,155.23895449884512,156.6565399169922,88748200,0.0,0.0,AAPL
2021-11-30,156.41214364910118,161.81847488073362,156.3437019010155,161.6033935546875,174048100,0.0,0.0,AAPL
2021-12-01,163.7346232310991,166.4915664393558,160.85059737024878,161.08523559570312,152052500,0.0,0.0,AAPL
2021-12-02,155.19011206164845,160.52800204808736,154.27113083970096,160.09783935546875,136739200,0.0,0.0,AAPL
2021-12-03,160.35203598315746,161.27101721338744,156.14819360952984,158.2207794189453,118023100,0.0,0.0,AAPL
2021-12-06,160.61600581977925,164.12573463510114,160.60623481829575,161.62298583984375,107497000,0.0,0.0,AAPL
2021-12-07,165.29886939857903,167.74296195252498,164.5754126322905,167.35189819335938,120405400,0.0,0.0,AAPL
2021-12-08,168.28069194116756,172.02504411674911,166.882663021836,171.1647186279297,116998900,0.0,0.0,AAPL
2021-12-09,170.9985358177286,172.79738478635073,170.03066956515224,170.65635681152344,108923700,0.0,0.0,AAPL
2021-12-10,171.29180928871014,175.61296364291238,170.78343380069845,175.43698120117188,115402700,0.0,0.0,AAPL
2021-12-13,177.06959785970832,178.0570207166816,171.60461094345368,171.80992126464844,153237000,0.0,0.0,AAPL
2021-12-14,171.33089709564845,173.76521877848376,168.35888695654498,170.4314727783203,139380400,0.0,0.0,AAPL
2021-12-15,171.19407199132428,175.4858992366776,168.45668450718412,175.29037475585938,131063300,0.0,0.0,AAPL
2021-12-16,175.27077720416733,177.08918279763162,166.93153397693786,168.4077606201172,150185800,0.0,0.0,AAPL
2021-12-17,166.12985777423478,169.59070130648584,165.89523442801953,167.31280517578125,195432700,0.0,0.0,AAPL
2021-12-20,164.51673004048737,166.76529780791768,163.71507557030543,165.953857421875,107499100,0.0,0.0,AAPL
2021-12-21,167.72341591348743,169.3267401361631,165.3379790393109,169.12144470214844,91185900,0.0,0.0,AAPL
2021-12-22,169.17029609354066,171.92723953166936,168.30019977990446,171.712158203125,92135300,0.0,0.0,AAPL
2021-12-23,171.9174833311616,172.89512039322665,171.35045204505695,172.33786010742188,68356600,0.0,0.0,AAPL
2021-12-27,173.12975263201184,176.3852860059842,173.1102106304085,176.29730224609375,74919600,0.0,0.0,AAPL
2021-12-28,176.1311025117923,177.2749361221624,174.5375492742612,175.28054809570312,79144300,0.0,0.0,AAPL
2021-12-29,175.31967594887476,176.5906072567406,174.15628532669507,175.36856079101562,62348900,0.0,0.0,AAPL
2021-12-30,175.45653864701075,176.53194546765312,174.10739462067014,174.21493530273438,59773000,0.0,0.0,AAPL
2021-12-31,174.10740540326523,175.22191121478994,173.2959647369927,173.5990447998047,64062300,0.0,0.0,AAPL
2022-01-03,173.85318194367048,178.7902515625947,173.73587028238754,177.939697265625,104487900,0.0,0.0,AAPL
2022-01-04,178.5458811499138,178.8489462858369,175.1143651356069,175.681396484375,99310400,0.0,0.0,AAPL
2022-01-05,175.5933747274367,176.1408490374331,170.7345178498846,171.0082550048828,94537600,0.0,0.0,AAPL
2022-01-06,168.83790737145776,171.37976954533002,167.80161453547433,168.153564453125,96904000,0.0,0.0,AAPL
2022-01-07,169.02372431862173,170.24577103123758,167.20531821354683,168.31982421875,86709100,0.0,0.0,AAPL
2022-01-10,165.29888813158135,168.64240533418686,164.40923476090865,168.33934020996094,106765600,0.0,0.0,AAPL
2022-01-11,168.46644539148625,171.26247339503044,166.99998962694013,171.1647186279297,76138300,0.0,0.0,AAPL
2022-01-12,172.1814317936139,173.21772467571947,170.91051556767007,171.60462951660156,74805200,0.0,0.0,AAPL
2022-01-13,171.84905393496265,172.6702655459411,167.94827640647682,168.33934020996094,84505800,0.0,0.0,AAPL
2022-01-14,167.50832321300913,169.89375992557677,167.26391395832079,169.19964599609375,80440800,0.0,0.0,AAPL
2022-01-18,167.6745127192973,168.68147761318977,165.62148401611884,166.0027618408203,90956700,0.0,0.0,AAPL
2022-01-19,166.1982840356235,167.2541337478389,162.22908034487583,162.51258850097656,94815000,0.0,0.0,AAPL
2022-01-20,163.24585020445963,165.88546757565922,160.50846314939517,160.83108520507812,91420500,0.0,0.0,AAPL
2022-01-21,160.74309086318223,162.61038131219433,158.67050497614542,158.77804565429688,122848900,0.0,0.0,AAPL
2022-01-24,156.44148123567246,158.67049246380245,151.2404450916643,158.0056915283203,162294600,0.0,0.0,AAPL
2022-01-25,155.4247355135648,159.1202024043847,153.5085752311325,156.20684814453125,115798400,0.0,0.0,AAPL
2022-01-26,159.84366081362626,160.7137572085088,154.29068942101793,156.11886596679688,108275300,0.0,0.0,AAPL
2022-01-27,158.817126094803,160.17604091465265,154.7403816352541,155.65936279296875,121954600,0.0,0.0,AAPL
2022-01-28,162.00422657695262,166.5404614570555,159.15929945417386,166.52090454101562,179935700,0.0,0.0,AAPL
2022-01-31,166.3547206203823,171.0864802658057,165.71924760028926,170.87139892578125,115541600,0.0,0.0,AAPL
2022-02-01,170.11859681152686,170.93003725349797,168.4566170141108,170.70518493652344,86213900,0.0,0.0,AAPL
2022-02-02,170.8420635898593,171.94679815950911,169.45382085751916,171.90768432617188,84914300,0.0,0.0,AAPL
2022-02-03,170.57811566132818,172.29876649074853,168.27089152715305,169.033447265625,89418100,0.0,0.0,AAPL
2022-02-04,168.05454433189513,170.42345318106436,167.07566180917001,168.7495574951172,82465400,0.22,0.0,AAPL
2022-02-07,169.2097059817725,170.27668480396645,167.3400359774425,168.03504943847656,77251200,0.0,0.0,AAPL
2022-02-08,168.10348925040896,171.64705409326743,167.80982151011347,171.13803100585938,74829200,0.0,0.0,AAPL
2022-02-09,172.3322952525055,172.91961588647231,171.20657123174874,172.55743408203125,71285000,0.0,0.0,AAPL
2022-02-10,170.46260694632986,171.77430598076174,167.92730472233933,168.48526000976562,90865900,0.0,0.0,AAPL
2022-02-11,168.69082956541044,169.4249914689082,164.4914151129285,165.07875061035156,98670700,0.0,0.0,AAPL
2022-02-14,163.83558309476697,165.99892030677,163.04269054419584,165.31370544433594,86185500,0.0,0.0,AAPL
2022-02-15,167.35956986279012,169.29775335068365,166.65477315145358,169.14112854003906,62527400,0.0,0.0,AAPL
2022-02-16,168.2209893560315,169.67951494494773,166.45899759893967,168.9062042236328,61177400,0.0,0.0,AAPL
2022-02-17,167.4182971510757,168.27971865617212,164.91235997613748,165.31370544433594,69589300,0.0,0.0,AAPL
2022-02-18,166.23384762062662,166.93862933962222,162.68049906023276,163.76705932617188,82772700,0.0,0.0,AAPL
2022-02-22,161.4960419882263,163.16993775264925,158.72580252665216,160.84999084472656,91162800,0.0,0.0,AAPL
2022-02-23,162.04423283731927,162.6413518716535,156.37650867254357,156.68975830078125,90009200,0.0,0.0,AAPL
2022-02-24,149.3579234730035,159.4110529381091,148.7901697172211,159.30337524414062,141147500,0.0,0.0,AAPL
2022-02-25,160.38010876655954,161.6330771993794,157.472826482258,161.36878967285156,91974200,0.0,0.0,AAPL
2022-02-28,159.61659142915732,161.92675492011216,158.99989062280463,161.63308715820312,95056600,0.0,0.0,AAPL
2022-03-01,161.22197083806662,163.0818568508139,158.5496253630897,159.75364685058594,83474400,0.0,0.0,AAPL
2022-03-02,160.91852050375005,163.82580321014547,159.50892707803538,163.04269409179688,79724800,0.0,0.0,AAPL
2022-03-03,164.91236813214016,165.34307890598984,162.0540324670775,162.71966552734375,76678400,0.0,0.0,AAPL
2022-03-04,161.01643666085187,162.05405003585454,158.67690737340956,159.72430419921875,83737200,0.0,0.0,AAPL
2022-03-07,159.91028134097652,161.5352302369313,155.68150083148916,155.93601989746094,96418800,0.0,0.0,AAPL
2022-03-08,155.4661583222758,159.44041971330986,152.50992837199067,154.11529541015625,131148300,0.0,0.0,AAPL
2022-03-09,158.06995256595388,159.959203685233,156.04367342146804,159.5089111328125,91454900,0.0,0.0,AAPL
2022-03-10,156.81698565051138,157.00297572975708,152.68609998585092,155.17247009277344,105342000,0.0,0.0,AAPL
2022-03-11,155.57382899544626,155.9164439341305,151.23738556277695,151.4625244140625,96970100,0.0,0.0,AAPL
2022-03-14,148.25182096078007,150.8654366655289,146.93033792978673,147.43934631347656,108732100,0.0,0.0,AAPL
2022-03-15,147.713390079557,152.28478532825997,147.20438184151632,151.81491088867188,92964300,0.0,0.0,AAPL
2022-03-16,153.73352378158447,156.6212246232631,151.19822129277074,156.21987915039062,102300200,0.0,0.0,AAPL
2022-03-17,155.26058530967927,157.60011436017203,154.30128444798586,157.22813415527344,75615400,0.0,0.0,AAPL
2022-03-18,157.12048709519416,161.0066533584347,156.38632492863587,160.5172119140625,123511700,0.0,0.0,AAPL
2022-03-21,160.05709828830467,162.83713639325782,159.56765695852218,161.8876190185547,95811400,0.0,0.0,AAPL
2022-03-22,162.01484532225444,165.8422796739602,161.42752475473955,165.2549591064453,81532000,0.0,0.0,AAPL
2022-03-23,164.4424952526729,168.9942934206818,164.1096638130363,166.61561584472656,98062700,0.0,0.0,AAPL
2022-03-24,167.44765777264146,170.46261801995993,166.61561651162776,170.39410400390625,90131400,0.0,0.0,AAPL
2022-03-25,170.20810721060892,171.578536843318,169.10196511927478,171.03036499023438,80546200,0.0,0.0,AAPL
2022-03-28,168.53420969754978,172.019029244763,168.36780145361686,171.89178466796875,90371900,0.0,0.0,AAPL
2022-03-29,172.95880948102644,175.22980987775352,172.61619451618012,175.18087768554688,100589400,0.0,0.0,AAPL
2022-03-30,174.77947258625517,175.8170856417981,172.96853399467147,174.0159454345703,92633200,0.0,0.0,AAPL
2022-03-31,174.08448573079536,174.27047582290578,170.7171270473916,170.92269897460938,103049300,0.0,0.0,AAPL
2022-04-01,170.35494237968112,171.18699858724577,168.30908127405286,170.6290283203125,78751300,0.0,0.0,AAPL
2022-04-04,170.8835878567689,174.72080687147195,170.7563283054037,174.67185974121094,76468400,0.0,0.0,AAPL
2022-04-05,173.75169663163055,174.53480585728352,170.7367358216346,171.36322021484375,73401800,0.0,0.0,AAPL
2022-04-06,168.72020734548278,169.963392443072,166.5373033062765,168.20140075683594,89058800,0.0,0.0,AAPL
2022-04-07,167.5455515170426,169.69909027693134,166.26321768469555,168.50485229492188,77594700,0.0,0.0,AAPL
2022-04-08,168.1524524173325,168.1524524173325,165.62693350816983,166.49813842773438,76575500,0.0,0.0,AAPL
2022-04-11,165.1472853633742,165.46052001953282,162.0050657338506,162.24978637695312,72246700,0.0,0.0,AAPL
2022-04-12,164.47187468621496,166.28279871101802,163.12101178667447,164.11947631835938,79265200,0.0,0.0,AAPL
2022-04-13,163.85518867958416,167.42810486793778,163.24828613297083,166.80162048339844,70618900,0.0,0.0,AAPL
2022-04-14,167.01694559853848,167.65322825491936,161.55477886000992,161.79949951171875,75329400,0.0,0.0,AAPL
2022-04-18,160.45842830966066,163.0818413516457,160.11582837374732,161.5841522216797,69023900,0.0,0.0,AAPL
2022-04-19,161.5352440651779,164.27611889634176,160.44868355818875,163.86497497558594,67723800,0.0,0.0,AAPL
2022-04-20,165.1962520760154,165.3137281661249,162.59243524088046,163.6985626220703,67929800,0.0,0.0,AAPL
2022-04-21,165.34307817395856,167.90774603308134,162.4064301142371,162.90565490722656,87227800,0.0,0.0,AAPL
2022-04-22,162.9447923826861,164.32500539707067,158.08952846576778,158.37339782714844,84882400,0.0,0.0,AAPL
2022-04-25,157.71754117840766,159.72425325965065,155.11372512050855,159.4403839111328,96046400,0.0,0.0,AAPL
2022-04-26,158.82372320771267,158.91181906878418,153.4105028966986,153.4888153076172,95623200,0.0,0.0,AAPL
2022-04-27,152.61762090114706,156.41567600749497,152.0988142121799,153.26368713378906,88063200,0.0,0.0,AAPL
2022-04-28,155.88707729102597,161.04579354437072,155.57382764277364,160.1843719482422,130216800,0.0,0.0,AAPL
2022-04-29,158.42238298865084,162.6903124384376,153.9293146853147,154.32086181640625,131747600,0.0,0.0,AAPL
2022-05-02,153.40069487713816,154.88858563658798,150.0333364297974,154.62429809570312,123055300,0.0,0.0,AAPL
2022-05-03,154.8102670522691,157.31621889046943,153.01892515604405,156.1121826171875,88966500,0.0,0.0,AAPL
2022-05-04,156.29814439346256,162.96433086517524,155.89679904169262,162.51405334472656,108256500,0.0,0.0,AAPL
2022-05-05,160.38991736716943,160.61505617925764,151.6778534074066,153.4594268798828,130525300,0.0,0.0,AAPL
2022-05-06,152.9398334410661,156.30234136161945,151.14584468974874,154.18484497070312,116124600,0.23,0.0,AAPL
2022-05-09,151.8811126841976,152.76341048572758,148.50882129057032,149.06759643554688,131577900,0.0,0.0,AAPL
2022-05-10,152.45950928453797,153.65550196924158,149.92046680625165,151.46937561035156,115366700,0.0,0.0,AAPL
2022-05-11,150.47925033829725,152.39087300235883,142.9405806152843,143.61700439453125,142689800,0.0,0.0,AAPL
2022-05-12,139.96040581157675,143.3228989996902,136.06853101088905,139.75453186035156,182602000,0.0,0.0,AAPL
2022-05-13,141.74458368466105,145.18551933414366,140.29371306035543,144.21499633789062,113990900,0.0,0.0,AAPL
2022-05-16,142.68571610317943,144.616949555646,141.34266624082053,142.6759033203125,86643800,0.0,0.0,AAPL
2022-05-17,145.9305890667493,146.82268479374127,143.79348144376362,146.30311584472656,78336300,0.0,0.0,AAPL
2022-05-18,143.96011558077154,144.46007380411618,137.14687404841018,138.0487823486328,109742900,0.0,0.0,AAPL
2022-05-19,137.127274568989,138.87224434894858,133.91182362893935,134.64706420898438,136095600,0.0,0.0,AAPL
2022-05-20,136.3528361484188,137.93115346240322,130.00036063657,134.88235473632812,137426100,0.0,0.0,AAPL
2022-05-23,135.07844644083437,140.4408043980461,134.94120207638255,140.29376220703125,117726300,0.0,0.0,AAPL
2022-05-24,138.03898075989613,139.17615657107172,134.62746828487894,137.59783935546875,104132700,0.0,0.0,AAPL
