Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2026-06-01 11:20:00+05:30,2320.5,2323.300048828125,2320.5,2323.300048828125,24775,0.0,0.0,TCS.NS
2026-06-01 11:21:00+05:30,2323.699951171875,2324.89990234375,2322.699951171875,2324.800048828125,14934,0.0,0.0,TCS.NS
2026-06-01 11:22:00+05:30,2324.10009765625,2327.5,2324.10009765625,2324.699951171875,42400,0.0,0.0,TCS.NS
2026-06-01 11:23:00+05:30,2325.0,2325.800048828125,2322.60009765625,2323.89990234375,7709,0.0,0.0,TCS.NS
2026-06-01 11:24:00+05:30,2324.0,2326.800048828125,2322.60009765625,2322.60009765625,13265,0.0,0.0,TCS.NS
2026-06-01 11:25:00+05:30,2323.10009765625,2324.0,2322.0,2322.60009765625,4187,0.0,0.0,TCS.NS
2026-06-01 11:26:00+05:30,2322.39990234375,2324.0,2322.0,2322.699951171875,11791,0.0,0.0,TCS.NS
2026-06-01 11:27:00+05:30,2322.800048828125,2325.5,2322.0,2324.89990234375,7248,0.0,0.0,TCS.NS
2026-06-01 11:28:00+05:30,2324.5,2324.5,2322.10009765625,2324.300048828125,9583,0.0,0.0,TCS.NS
2026-06-01 11:29:00+05:30,2324.800048828125,2324.800048828125,2323.199951171875,2323.39990234375,7107,0.0,0.0,TCS.NS
2026-06-01 11:30:00+05:30,2323.39990234375,2326.39990234375,2323.39990234375,2326.39990234375,12682,0.0,0.0,TCS.NS
2026-06-01 11:31:00+05:30,2326.5,2327.39990234375,2325.0,2327.39990234375,13364,0.0,0.0,TCS.NS
2026-06-01 11:32:00+05:30,2327.300048828125,2328.800048828125,2326.5,2328.800048828125,18335,0.0,0.0,TCS.NS
2026-06-01 11:33:00+05:30,2328.0,2328.800048828125,2327.300048828125,2328.0,13817,0.0,0.0,TCS.NS
2026-06-01 11:34:00+05:30,2327.89990234375,2328.0,2326.5,2326.5,4801,0.0,0.0,TCS.NS
2026-06-01 11:35:00+05:30,2327.10009765625,2328.0,2326.5,2328.0,5602,0.0,0.0,TCS.NS
2026-06-01 11:36:00+05:30,2328.10009765625,2328.5,2325.5,2325.60009765625,11217,0.0,0.0,TCS.NS
2026-06-01 11:37:00+05:30,2326.10009765625,2326.89990234375,2325.0,2326.10009765625,7041,0.0,0.0,TCS.NS
2026-06-01 11:38:00+05:30,2326.5,2327.0,2325.800048828125,2326.60009765625,11048,0.0,0.0,TCS.NS
2026-06-01 11:39:00+05:30,2326.0,2327.0,2325.10009765625,2327.0,6448,0.0,0.0,TCS.NS
2026-06-01 11:40:00+05:30,2327.0,2327.0,2325.89990234375,2326.89990234375,8018,0.0,0.0,TCS.NS
2026-06-01 11:41:00+05:30,2327.0,2327.0,2326.300048828125,2327.0,3072,0.0,0.0,TCS.NS
2026-06-01 11:42:00+05:30,2327.0,2328.89990234375,2327.0,2327.300048828125,9517,0.0,0.0,TCS.NS
2026-06-01 11:43:00+05:30,2326.10009765625,2327.10009765625,2325.0,2326.0,3268,0.0,0.0,TCS.NS
2026-06-01 11:44:00+05:30,2326.0,2328.300048828125,2326.0,2327.800048828125,11588,0.0,0.0,TCS.NS
2026-06-01 11:45:00+05:30,2328.300048828125,2328.699951171875,2327.0,2328.10009765625,3887,0.0,0.0,TCS.NS
2026-06-01 11:46:00+05:30,2328.10009765625,2328.5,2327.10009765625,2327.800048828125,3545,0.0,0.0,TCS.NS
2026-06-01 11:47:00+05:30,2327.60009765625,2328.0,2326.39990234375,2327.39990234375,4046,0.0,0.0,TCS.NS
2026-06-01 11:48:00+05:30,2327.5,2329.89990234375,2326.89990234375,2329.800048828125,16848,0.0,0.0,TCS.NS
2026-06-01 11:49:00+05:30,2329.5,2329.89990234375,2328.60009765625,2329.0,2306,0.0,0.0,TCS.NS
2026-06-01 11:50:00+05:30,2329.0,2329.199951171875,2326.39990234375,2327.5,3987,0.0,0.0,TCS.NS
2026-06-01 11:51:00+05:30,2327.5,2328.0,2326.800048828125,2327.89990234375,3238,0.0,0.0,TCS.NS
2026-06-01 11:52:00+05:30,2328.0,2328.89990234375,2327.89990234375,2328.800048828125,2294,0.0,0.0,TCS.NS
2026-06-01 11:53:00+05:30,2328.800048828125,2328.89990234375,2328.39990234375,2328.5,2997,0.0,0.0,TCS.NS
2026-06-01 11:54:00+05:30,2328.89990234375,2329.699951171875,2328.60009765625,2329.699951171875,18758,0.0,0.0,TCS.NS
2026-06-01 11:55:00+05:30,2328.10009765625,2328.800048828125,2327.699951171875,2328.0,4699,0.0,0.0,TCS.NS
2026-06-01 11:56:00+05:30,2328.5,2328.800048828125,2327.699951171875,2328.0,6666,0.0,0.0,TCS.NS
2026-06-01 11:57:00+05:30,2328.0,2328.0,2326.60009765625,2327.39990234375,7405,0.0,0.0,TCS.NS
2026-06-01 11:58:00+05:30,2326.89990234375,2327.300048828125,2324.0,2324.60009765625,7372,0.0,0.0,TCS.NS
2026-06-01 11:59:00+05:30,2324.199951171875,2325.0,2321.699951171875,2323.89990234375,12563,0.0,0.0,TCS.NS
2026-06-01 12:00:00+05:30,2323.699951171875,2324.699951171875,2322.60009765625,2323.39990234375,10332,0.0,0.0,TCS.NS
2026-06-01 12:01:00+05:30,2323.5,2324.300048828125,2323.199951171875,2323.39990234375,4514,0.0,0.0,TCS.NS
2026-06-01 12:02:00+05:30,2323.39990234375,2325.0,2323.10009765625,2325.0,10437,0.0,0.0,TCS.NS
2026-06-01 12:03:00+05:30,2325.60009765625,2325.60009765625,2323.199951171875,2324.89990234375,4754,0.0,0.0,TCS.NS
2026-06-01 12:04:00+05:30,2325.0,2325.0,2323.300048828125,2324.0,1783,0.0,0.0,TCS.NS
2026-06-01 12:05:00+05:30,2325.0,2325.0,2324.10009765625,2325.0,8307,0.0,0.0,TCS.NS
2026-06-01 12:06:00+05:30,2325.199951171875,2329.0,2325.10009765625,2328.39990234375,24500,0.0,0.0,TCS.NS
2026-06-01 12:07:00+05:30,2328.5,2328.89990234375,2328.199951171875,2328.89990234375,8080,0.0,0.0,TCS.NS
2026-06-01 12:08:00+05:30,2328.89990234375,2328.89990234375,2328.0,2328.199951171875,4107,0.0,0.0,TCS.NS
2026-06-01 12:09:00+05:30,2328.5,2331.5,2328.10009765625,2331.0,55273,0.0,0.0,TCS.NS
2026-06-01 12:10:00+05:30,2330.199951171875,2331.0,2330.10009765625,2330.60009765625,4598,0.0,0.0,TCS.NS
2026-06-01 12:11:00+05:30,2331.0,2331.699951171875,2330.10009765625,2331.60009765625,7536,0.0,0.0,TCS.NS
2026-06-01 12:12:00+05:30,2331.0,2332.0,2331.0,2331.800048828125,7551,0.0,0.0,TCS.NS
2026-06-01 12:13:00+05:30,2331.800048828125,2331.89990234375,2331.39990234375,2331.5,8963,0.0,0.0,TCS.NS
2026-06-01 12:14:00+05:30,2331.60009765625,2332.800048828125,2331.0,2332.800048828125,17572,0.0,0.0,TCS.NS
2026-06-01 12:15:00+05:30,2332.60009765625,2332.89990234375,2331.10009765625,2331.800048828125,4984,0.0,0.0,TCS.NS
2026-06-01 12:16:00+05:30,2332.0,2334.800048828125,2331.800048828125,2332.199951171875,22204,0.0,0.0,TCS.NS
2026-06-01 12:17:00+05:30,2332.0,2332.89990234375,2331.39990234375,2332.5,13266,0.0,0.0,TCS.NS
2026-06-01 12:18:00+05:30,2332.60009765625,2334.800048828125,2332.0,2334.699951171875,5799,0.0,0.0,TCS.NS
2026-06-01 12:19:00+05:30,2334.800048828125,2335.0,2334.39990234375,2334.5,8049,0.0,0.0,TCS.NS
2026-06-01 12:20:00+05:30,2334.5,2334.5,2333.0,2334.5,15171,0.0,0.0,TCS.NS
2026-06-01 12:21:00+05:30,2334.5,2334.5,2332.199951171875,2333.0,11749,0.0,0.0,TCS.NS
2026-06-01 12:22:00+05:30,2333.0,2334.0,2333.0,2333.5,4993,0.0,0.0,TCS.NS
2026-06-01 12:23:00+05:30,2333.5,2334.0,2333.5,2333.89990234375,3433,0.0,0.0,TCS.NS
